start_station_name,start_station_id,avg_lat,avg_lng,total_trips,member_trips,casual_trips,peak_departures,peak_net_outflow,peak_outflow_rate,total_rebalancing_needed,rebalancing_cost
10 St & 5 Ave,3842.08,40.6686273,-73.98700053,9553,8078,1475,913.0,-28.0,-0.03066812705366922,2834.0,5951.400000000001
E 60 St & York Ave,6682.08,40.759107,-73.959223,9539,8629,910,1944.0,562.0,0.2890946502057613,3145.0,6604.5
Pulaski St & Throop Ave,4625.01,40.693115,-73.943149,9488,7584,1904,1654.0,1123.0,0.6789600967351874,3408.0,7156.8
31 Ave & Steinway St,6782.01,40.7611488,-73.9170071,9471,7861,1610,834.0,239.0,0.2865707434052758,2948.0,6190.8
W 120 St & Claremont Ave,7745.07,40.8109494,-73.9634,9466,7939,1527,976.0,-319.0,-0.32684426229508196,3592.0,7543.200000000001
6 Ave & 21 St,3628.11,40.66016,-73.990974,9437,8180,1257,2132.0,1549.0,0.7265478424015009,3645.0,7654.5
Brooklyn Bridge Park - Pier 2,4756.04,40.698458,-73.997178,9356,5982,3374,410.0,-13.0,-0.03170731707317073,2727.0,5726.7
17 St & 5 Ave,3699.07,40.663493,-73.991007,9338,7761,1577,1285.0,352.0,0.2739299610894942,2931.0,6155.1
E 161 St & River Ave,8041.07,40.827883,-73.927111,9329,7239,2090,750.0,-155.0,-0.20666666666666667,2951.0,6197.1
Broadway & Whipple St,4883.03,40.7016657,-73.9437303,9321,7761,1560,904.0,-289.0,-0.3196902654867257,3033.0,6369.3
Stanton St & Mangin St,5326.06,40.71782143,-73.97628939,9273,8400,873,1290.0,-330.0,-0.2558139534883721,3484.0,7316.400000000001
Old Slip & South St,4993.13,40.70336686695866,-74.007867872715,9264,7818,1446,1315.0,-1954.0,-1.4859315589353612,3585.0,7528.5
Lexington Ave & E 111 St,7567.06,40.7954121,-73.9441232,9259,8035,1224,1273.0,126.0,0.09897879025923016,2790.0,5859.0
E 106 St & Madison Ave,7528.31,40.7934337,-73.94945003,9193,7776,1417,1567.0,-91.0,-0.05807275047862157,2879.0,6045.900000000001
Kent Ave & Division Ave,5021.05,40.706563674670925,-73.9683187007904,9169,6917,2252,1278.0,289.0,0.22613458528951486,2619.0,5499.900000000001
28 St & 41 Ave,6462.19,40.751047,-73.93797,9157,7664,1493,938.0,-645.0,-0.6876332622601279,3257.0,6839.700000000001
E 103 St & 2 Ave,7436.16,40.78864,-73.9436,9154,8014,1140,1682.0,573.0,0.34066587395957193,3134.0,6581.400000000001
Cherry St,5181.04,40.71219906,-73.97948148,9142,8300,842,2875.0,2335.0,0.8121739130434783,4368.0,9172.800000000001
Columbia Heights & Cranberry St,4829.01,40.70037867,-73.99548059,9133,7197,1936,1195.0,692.0,0.5790794979079498,3280.0,6888.0
Johnson St & Gold St,4668.08,40.69474881,-73.98362464,9107,7531,1576,1253.0,402.0,0.320830007980846,3196.0,6711.6
DeKalb Ave & Franklin Ave,4528.01,40.69064807082943,-73.95746178925037,9106,7375,1731,1238.0,691.0,0.5581583198707593,2997.0,6293.7
1 Ave & E 118 St,7596.11,40.797459,-73.934499,9102,7775,1327,1583.0,528.0,0.33354390397978523,3112.0,6535.200000000001
Ashland Pl & Dekalb Ave,4513.09,40.690065,-73.978776,9083,7774,1309,1116.0,-365.0,-0.3270609318996416,2994.0,6287.400000000001
Degraw St & 3 Ave,4217.06,40.67977,-73.9847,9078,8045,1033,1251.0,4.0,0.0031974420463629096,2217.0,4655.7
36 Ave & 31 St,6572.08,40.75651272984955,-73.92957486212252,8969,7658,1311,938.0,-123.0,-0.13113006396588486,3025.0,6352.5
President St & Henry St,4307.13,40.6828003,-73.99990419,8931,7741,1190,2425.0,1377.0,0.5678350515463918,3510.0,7371.0
Richardson St & N Henry St,5433.03,40.71907891179564,-73.94223690032959,8919,7749,1170,1794.0,1179.0,0.657190635451505,3542.0,7438.200000000001
W 37 St & Broadway,6441.06,40.75227093837409,-73.98770570755005,8916,7454,1462,591.0,-1501.0,-2.539763113367174,4607.0,9674.7
Sterling Pl & 5 Ave,4208.01,40.678970070475735,-73.97855266928671,8911,7511,1400,917.0,353.0,0.38495092693565974,2753.0,5781.3
Carlton Ave & St Marks Ave,4199.13,40.67911856082165,-73.97176265716553,8900,7693,1207,1244.0,-12.0,-0.00964630225080386,3190.0,6699.0
Liberty St & Nassau St,5105.09,40.70858894,-74.00935482,8869,7459,1410,708.0,-1566.0,-2.211864406779661,3942.0,8278.2
E 103 St & Lexington Ave,7463.09,40.7903051,-73.94755757,8860,7805,1055,1156.0,-89.0,-0.07698961937716263,2753.0,5781.3
31 Ave & 34 St,6819.15,40.763154,-73.920827,8784,7365,1419,1189.0,824.0,0.6930193439865433,3211.0,6743.1
Prospect Pl & Nostrand Ave,4025.02,40.67428,-73.9503,8723,7271,1452,1220.0,775.0,0.6352459016393442,3247.0,6818.700000000001
Sterling Pl & New York Ave,3984.02,40.67234,-73.94763,8718,7243,1475,1666.0,1260.0,0.7563025210084033,4032.0,8467.2
Manhattan Ave & Leonard St,5442.09,40.72084,-73.94844,8698,7546,1152,1483.0,855.0,0.576534052596089,2845.0,5974.5
Greene Ave & Nostrand Ave,4519.02,40.6883337,-73.950916,8681,6791,1890,849.0,293.0,0.3451118963486455,3000.0,6300.0
Columbia St & Degraw St,4422.04,40.6859296,-74.00242364,8674,7172,1502,1413.0,560.0,0.39631988676574664,2636.0,5535.6
W 18 St & 9 Ave,6190.03,40.7435337324616,-74.00367558002472,8661,7404,1257,1282.0,136.0,0.1060842433697348,2908.0,6106.8
Nassau St & Duffield St,4781.05,40.698477,-73.98384,8642,7268,1374,1312.0,167.0,0.12728658536585366,2729.0,5730.900000000001
Marcy Ave & Lafayette Ave,4476.03,40.6900815,-73.947915,8636,6634,2002,1165.0,538.0,0.46180257510729616,2985.0,6268.5
Motorgate,6814.01,40.7639089,-73.9477213,8630,6300,2330,1151.0,557.0,0.48392701998262383,2793.0,5865.3
Carlton Ave & Flushing Ave,4732.08,40.697787,-73.973736,8626,7251,1375,1343.0,-1217.0,-0.9061801935964259,3239.0,6801.900000000001
Flatbush Ave & Lincoln Rd,3593.1,40.66131,-73.96091,8626,7232,1394,1013.0,-247.0,-0.24383020730503455,2525.0,5302.5
Pierrepont St & Monroe Pl,4718.08,40.69535693320225,-73.99344027042389,8614,7652,962,1477.0,294.0,0.1990521327014218,3131.0,6575.1
Putnam Ave & Nostrand Ave,4327.09,40.68402,-73.94977,8604,7007,1597,1328.0,789.0,0.5941265060240963,3064.0,6434.400000000001
Lincoln Pl & Classon Ave,3960.01,40.6721683,-73.9609,8599,7273,1326,1409.0,13.0,0.009226401703335699,3002.0,6304.2
Flatbush Ave & Ocean Ave,3704.04,40.663657,-73.963014,8597,5677,2920,622.0,-69.0,-0.11093247588424437,2669.0,5604.900000000001
East End Ave & E 86 St,7113.08,40.77518615,-73.94446054,8513,7306,1207,1689.0,699.0,0.413854351687389,2900.0,6090.0
Jackson Ave & 46 Rd,6203.02,40.74524768,-73.94733276,8511,7554,957,767.0,28.0,0.03650586701434159,2796.0,5871.6
Adam Clayton Powell Blvd & W 118 St,7670.09,40.804372,-73.951475,8480,7361,1119,1460.0,675.0,0.4623287671232877,2932.0,6157.2
3 St & 3 Ave,4028.03,40.6750705,-73.98775226,8462,7373,1089,617.0,-271.0,-0.4392220421393841,2217.0,4655.7
Melrose Ave & E 150 St,7879.01,40.816827,-73.917338,8413,6925,1488,1098.0,-42.0,-0.03825136612021858,2776.0,5829.6
Boerum St & Broadway,5004.02,40.70538077,-73.94976519,8392,6887,1505,939.0,43.0,0.04579339723109691,2695.0,5659.5
Central Ave & Starr St,4792.03,40.700003,-73.92834,8380,6683,1697,1055.0,570.0,0.5402843601895735,3132.0,6577.200000000001
5 St & 6 Ave,3874.01,40.6704836,-73.98208968,8341,7496,845,1331.0,546.0,0.41021788129226144,2927.0,6146.7
Adam Clayton Powell Blvd & W 138 St,7855.03,40.81695971032464,-73.9422959089279,8329,7208,1121,1287.0,475.0,0.3690753690753691,2806.0,5892.6
Clermont Ave & Park Ave,4692.01,40.69573398,-73.97129668,8326,7458,868,1676.0,416.0,0.24821002386634844,2948.0,6190.8
Henry St & Middagh St,4861.05,40.7003,-73.991581,8326,6670,1656,1197.0,373.0,0.3116123642439432,3116.0,6543.6
Grove St & Broadway,4526.01,40.69047,-73.923511,8318,6472,1846,731.0,215.0,0.29411764705882354,3117.0,6545.700000000001
Mt Morris Park W & W 120 St,7685.14,40.804038,-73.945925,8301,7097,1204,1590.0,930.0,0.5849056603773585,3066.0,6438.6
Degraw St & Hoyt St,4258.07,40.681990442707026,-73.99079024791718,8263,7346,917,1442.0,602.0,0.4174757281553398,2639.0,5541.900000000001
Wyckoff St & 3 Ave,4290.06,40.6827549,-73.98258555,8249,7134,1115,1182.0,220.0,0.18612521150592218,2461.0,5168.1
Bus Slip & State St,4889.06,40.701907,-74.013942,8245,4322,3923,721.0,-542.0,-0.7517337031900139,3010.0,6321.0
Stockholm St & Wilson Ave,4824.03,40.699304,-73.923044,8240,6284,1956,858.0,557.0,0.6491841491841492,2854.0,5993.400000000001
3 Ave & Carroll St,4143.04,40.677027,-73.9865,8138,7012,1126,1068.0,-27.0,-0.025280898876404494,2177.0,4571.7
DeKalb Ave & Bedford Ave,4562.02,40.690894,-73.955195,8134,6477,1657,1133.0,464.0,0.4095322153574581,2651.0,5567.1
Dean St & Hoyt St,4446.05,40.6864442,-73.98759104,8128,6896,1232,959.0,357.0,0.3722627737226277,2634.0,5531.400000000001
Carlton Ave & Park Ave,4732.04,40.69580705,-73.97355569,8124,7108,1016,1167.0,566.0,0.48500428449014565,3135.0,6583.5
Cadman Plaza E & Red Cross Pl,4821.06,40.69991755,-73.98971773,8115,6251,1864,857.0,-262.0,-0.3057176196032672,3014.0,6329.400000000001
31 Ave & 30 St,6857.09,40.7647,-73.9240312,8093,6959,1134,1229.0,437.0,0.35557363710333606,2750.0,5775.0
Concord St & Bridge St,4781.03,40.69766563999999,-73.98476437,8083,6909,1174,1570.0,289.0,0.1840764331210191,2826.0,5934.6
Marcy Ave & Hart St,4593.05,40.693022,-73.94868,8078,6256,1822,880.0,538.0,0.6113636363636363,2826.0,5934.6
Pacific St & Classon Ave,4148.07,40.6791944,-73.9587903,8037,6743,1294,1347.0,715.0,0.5308092056421678,2966.0,6228.6
Lewis Ave & Madison St,4425.02,40.686312,-73.935775,7995,6634,1361,1753.0,1404.0,0.8009127210496292,3541.0,7436.1
Myrtle Ave & St Edwards St,4659.02,40.69327018,-73.97703874,7960,6466,1494,1409.0,518.0,0.36763662171753014,2893.0,6075.3
Kosciuszko St & Nostrand Ave,4519.04,40.69072549,-73.95133465,7908,6395,1513,974.0,-192.0,-0.1971252566735113,2769.0,5814.900000000001
Vernon Blvd & 31 Ave,7003.06,40.7692475,-73.9354504,7903,6800,1103,1365.0,598.0,0.4380952380952381,2585.0,5428.5
Marcus Garvey Blvd & Macon St,4278.03,40.682601,-73.938037,7877,6314,1563,1178.0,829.0,0.7037351443123939,3009.0,6318.900000000001
7 St & 3 Ave,3996.01,40.67260298150126,-73.98983001708984,7835,6964,871,928.0,-239.0,-0.25754310344827586,2326.0,4884.6
New York Ave & St Marks Ave,4098.06,40.67514,-73.94716,7806,6491,1315,1578.0,1187.0,0.7522179974651457,3351.0,7037.1
Willoughby Ave & Tompkins Ave,4665.02,40.69425403,-73.94626915,7776,6066,1710,1159.0,830.0,0.7161345987920621,2971.0,6239.1
74 St & 37 Ave,6332.06,40.74908,-73.89172,7770,6572,1198,755.0,-1068.0,-1.414569536423841,3413.0,7167.3
Lincoln Pl & Nostrand Ave,3952.07,40.67077,-73.9507,7757,6220,1537,1143.0,708.0,0.6194225721784777,3303.0,6936.3
Broadway & Moylan Pl,7823.03,40.8143256,-73.9590255,7732,6614,1118,791.0,182.0,0.23008849557522124,2767.0,5810.7
Van Brunt St & Wolcott St,4095.03,40.6773429,-74.01275056,7715,6109,1606,1109.0,190.0,0.17132551848512173,2416.0,5073.6
35 St & 30 Ave,6887.03,40.76547569244953,-73.91811579465866,7707,6533,1174,921.0,457.0,0.496199782844734,2784.0,5846.400000000001
Division Ave & Hooper St,5045.05,40.70684203101325,-73.9544353965357,7698,5886,1812,937.0,466.0,0.4973319103521878,3003.0,6306.3
Evergreen Ave & Noll St,4873.08,40.70106,-73.93318,7686,6071,1615,1176.0,606.0,0.5153061224489796,2854.0,5993.400000000001
E 115 St & Lexington Ave,7599.09,40.797911,-73.9423,7631,6597,1034,1092.0,405.0,0.3708791208791209,2470.0,5187.0
St James Pl & Pearl St,5167.06,40.71117416,-74.00016545,7622,6626,996,1058.0,-30.0,-0.02835538752362949,2446.0,5136.6
Calyer St & Jewel St,5743.02,40.72984,-73.94839,7579,6787,792,1059.0,-356.0,-0.336166194523135,2633.0,5529.3
Dock St & Front St,4903.09,40.702709,-73.99253,7577,4901,2676,537.0,-291.0,-0.5418994413407822,2410.0,5061.0
Prospect Park SW & 16 St,3498.09,40.657265,-73.974165,7565,6160,1405,1278.0,843.0,0.6596244131455399,3088.0,6484.8
Broadway & W 37 St,6441.02,40.75172632,-73.98753523,7542,6247,1295,739.0,-774.0,-1.047361299052774,3701.0,7772.1
Nassau St & Navy St,4812.02,40.69839895,-73.98068914000001,7537,5974,1563,746.0,-684.0,-0.9168900804289544,2295.0,4819.5
Beaver St & Fayette St,4840.06,40.70099,-73.93921,7491,5754,1737,938.0,12.0,0.01279317697228145,2589.0,5436.900000000001
21 St & Queens Plaza North,6471.02,40.75325964,-73.94335788,7451,6252,1199,753.0,-609.0,-0.8087649402390438,2835.0,5953.5
Wards Meadow Comfort Station,7327.01,40.78294,-73.93077,7448,5226,2222,385.0,143.0,0.37142857142857144,3014.0,6329.400000000001
Sharon St & Olive St,5323.06,40.715341620424475,-73.93865078687668,7422,6334,1088,1064.0,452.0,0.424812030075188,2573.0,5403.3
Morningside Ave & W 123 St,7741.01,40.81000000000001,-73.9551508,7406,6279,1127,1132.0,-261.0,-0.23056537102473498,2503.0,5256.3
Chauncey St & Stuyvesant Ave,4196.05,40.68012,-73.93168,7392,6100,1292,528.0,-939.0,-1.7784090909090908,3446.0,7236.6
5 Ave & W 126 St,7701.21,40.80722,-73.9418,7389,6249,1140,985.0,106.0,0.10761421319796954,2516.0,5283.6
31 St & Astoria Blvd,6989.07,40.7699176,-73.9184057,7339,6233,1106,796.0,-461.0,-0.5791457286432161,2939.0,6171.900000000001
N Henry St & Norman Ave,5656.03,40.7277,-73.94395,7323,6256,1067,1687.0,633.0,0.3752222880853586,2908.0,6106.8
Lewis Ave & Greene Ave,4543.07,40.68995,-73.9365,7322,5770,1552,1557.0,1182.0,0.7591522157996147,3243.0,6810.3
Pitt St & Stanton St,5406.04,40.71926081,-73.98178024,7318,6542,776,1127.0,411.0,0.3646850044365572,2643.0,5550.3
E 102 St & Park Ave,7488.24,40.7904828,-73.95033068,7314,6529,785,1112.0,-566.0,-0.5089928057553957,2917.0,6125.7
Adams St & Prospect St,4821.10,40.700763083261506,-73.98869812488556,7310,5737,1573,845.0,-90.0,-0.10650887573964497,3557.0,7469.700000000001
Broadway & W 122 St,7783.18,40.8120562,-73.9612547,7308,6150,1158,837.0,155.0,0.18518518518518517,2662.0,5590.2
Vernon Blvd & 47 Rd,6212.08,40.7449067,-73.9534573,7285,6277,1008,641.0,-442.0,-0.6895475819032761,2734.0,5741.400000000001
Prospect Park SW & Vanderbilt St,3457.03,40.65482,-73.973217,7279,5762,1517,912.0,466.0,0.5109649122807017,2772.0,5821.2
Sterling Pl & Classon Ave,4033.18,40.6739411,-73.96026,7243,5899,1344,1090.0,588.0,0.5394495412844037,3009.0,6318.900000000001
61 St & Woodside Ave,6191.06,40.74501,-73.9036,7227,6175,1052,510.0,-375.0,-0.7352941176470589,2982.0,6262.2
Sterling St & Nostrand Ave,3657.06,40.66318,-73.95076,7217,5883,1334,1115.0,373.0,0.3345291479820628,2459.0,5163.900000000001
Leonard St & Boerum St,5036.06,40.70583339,-73.94644578,7206,5848,1358,665.0,336.0,0.5052631578947369,2765.0,5806.5
N 11 St & Kent Ave,5489.04,40.72248188638219,-73.95921930670738,7203,5343,1860,438.0,-474.0,-1.082191780821918,2251.0,4727.1
Suydam St & Broadway,4689.03,40.69544,-73.93223,7188,5483,1705,509.0,383.0,0.7524557956777996,2989.0,6276.900000000001
11 Ave & Prospect Ave,3538.09,40.65629,-73.977335,7187,6359,828,1200.0,715.0,0.5958333333333333,2673.0,5613.3
Center Blvd & 48 Ave,6254.06,40.745038,-73.957539,7185,5905,1280,977.0,542.0,0.5547594677584442,2536.0,5325.6
MacDonough St & Marcy Ave,4246.02,40.68078,-73.94613,7147,5680,1467,825.0,244.0,0.2957575757575758,2664.0,5594.400000000001
Eastern Pkwy & Franklin Ave (SW Corner),3919.12,40.670528999999995,-73.958222,7126,5703,1423,668.0,-179.0,-0.2679640718562874,2579.0,5415.900000000001
Powers St & Olive St,5210.01,40.71323,-73.93893999999999,7112,5971,1141,899.0,384.0,0.4271412680756396,2688.0,5644.8
E 106 St & 1 Ave,7456.03,40.7892529,-73.93956237,7112,6005,1107,1211.0,353.0,0.29149463253509494,2644.0,5552.400000000001
Edgecombe Ave & W 145 St,7976.08,40.823498,-73.94385999999999,7110,6062,1048,944.0,316.0,0.3347457627118644,2466.0,5178.6
Broadway & 74 St,6332.10,40.74652999999999,-73.89121,7105,6118,987,382.0,-850.0,-2.225130890052356,3585.0,7528.5
Park Ave & Marcus Garvey Blvd,4768.02,40.698617,-73.94134200000002,7101,5631,1470,908.0,-453.0,-0.4988986784140969,2812.0,5905.2
25 Ave & 41 St,6943.07,40.767666,-73.910963,7075,6151,924,1020.0,732.0,0.7176470588235294,2808.0,5896.8
45 Ave & 21 St,6319.07,40.74737075646804,-73.94777297973631,7065,6421,644,735.0,-702.0,-0.9551020408163265,2882.0,6052.2
Waterbury St & Stagg St,5099.02,40.71019,-73.93734,7065,5641,1424,296.0,-322.0,-1.087837837837838,2810.0,5901.0
Lenox Ave & W 115 St,7627.10,40.8011939,-73.9500739,7061,5954,1107,1036.0,625.0,0.6032818532818532,2831.0,5945.1
40 St & Queens Blvd,6176.11,40.743540273428685,-73.92435193061829,7054,6102,952,760.0,-250.0,-0.32894736842105265,2699.0,5667.900000000001
Engert Ave & McGuinness Blvd,5473.03,40.72158,-73.94546,7045,6308,737,1511.0,1038.0,0.686962276637988,2979.0,6255.900000000001
E 118 St & Madison Ave,7640.04,40.8014866,-73.9442507,7002,6305,697,1454.0,873.0,0.6004126547455296,2805.0,5890.5
Newtown Ave & 23 St,7026.08,40.7713615,-73.9246145,6976,5719,1257,1261.0,838.0,0.6645519429024583,2880.0,6048.0
Brevoort Pl & Bedford Ave,4181.10,40.68012,-73.95362,6975,5714,1261,665.0,-209.0,-0.3142857142857143,3327.0,6986.700000000001
E 23 St & FDR Dr,5929.07,40.736,-73.97605,6958,6282,676,1580.0,420.0,0.26582278481012656,2693.0,5655.3
Fulton St & Utica Ave,4228.02,40.6794268,-73.9298911,6958,5514,1444,549.0,-1044.0,-1.901639344262295,3265.0,6856.5
48 Ave & 5 St,6212.04,40.744363287066875,-73.9558732509613,6952,5796,1156,874.0,12.0,0.013729977116704805,2527.0,5306.7
3 St & Hoyt St,4110.10,40.6777287,-73.99364123,6930,6152,778,848.0,252.0,0.2971698113207547,2867.0,6020.7
Bushwick Ave & Forrest St,4914.03,40.70076,-73.93641,6929,5653,1276,1103.0,790.0,0.7162284678150499,2859.0,6003.900000000001
Lafayette Ave & Franklin Ave,4528.03,40.689271,-73.957324,6914,5372,1542,995.0,569.0,0.5718592964824121,2724.0,5720.400000000001
Adam Clayton Powell Blvd & W 115 St,7643.18,40.802535,-73.9532423,6888,5947,941,1400.0,653.0,0.4664285714285714,2491.0,5231.1
Van Brunt St & Van Dyke St,4095.10,40.675832943912894,-74.01472628116608,6868,4947,1921,552.0,-66.0,-0.11956521739130435,2577.0,5411.7
Monroe St & Marcus Garvey Blvd,4467.03,40.68672200000001,-73.938988,6848,5527,1321,1469.0,955.0,0.6501021102791015,2990.0,6279.0
31 Ave & Crescent St,6893.10,40.76583459999999,-73.9265474,6845,6012,833,1195.0,839.0,0.7020920502092051,3793.0,7965.3
Jackson St & Leonard St,5332.10,40.716380319735606,-73.94821286201477,6840,5756,1084,766.0,424.0,0.5535248041775457,3278.0,6883.8
30 Ave & 41 St,6812.06,40.763422,-73.914142,6835,5919,916,918.0,641.0,0.6982570806100218,2669.0,5604.900000000001
Irving Ave & Jefferson St,5051.02,40.705380000000005,-73.92535,6833,5206,1627,400.0,34.0,0.085,1947.0,4088.7000000000003
Bushwick Ave & Harman St,4640.01,40.69356,-73.92524,6801,5271,1530,1152.0,888.0,0.7708333333333334,2937.0,6167.7
Prospect Park SW & 10 Ave,3611.02,40.659945,-73.977504,6782,5205,1577,881.0,489.0,0.5550510783200908,2849.0,5982.900000000001
Water St & Gouverneur Ln,4993.15,40.70469667894968,-74.00803416967392,6755,5166,1589,792.0,-458.0,-0.5782828282828283,2266.0,4758.6
21 St & Hoyt Ave S,7126.01,40.774645,-73.923706,6751,5434,1317,608.0,290.0,0.4769736842105263,2558.0,5371.8
Morgan Ave & Lombardy St,5503.01,40.72226,-73.93889,6749,5804,945,1295.0,820.0,0.6332046332046332,3078.0,6463.8
Lenox Ave & W 130 St,7753.13,40.8107922,-73.9430681,6746,5729,1017,1032.0,615.0,0.5959302325581395,2613.0,5487.3
Jefferson St & Cypress Ave,5082.08,40.70907,-73.92157,6719,5169,1550,210.0,-166.0,-0.7904761904761904,2458.0,5161.8
Graham Ave & Herbert St,5403.05,40.71929301,-73.94500379,6717,5701,1016,959.0,573.0,0.5974973931178311,2604.0,5468.400000000001
Willoughby Ave & Walworth St,4634.02,40.69331716,-73.95381995,6711,5635,1076,585.0,92.0,0.15726495726495726,2156.0,4527.6
E 106 St & Lexington Ave,7504.18,40.791976000000005,-73.945993,6708,5822,886,950.0,-147.0,-0.15473684210526314,2132.0,4477.2
Laight St & Hudson St,5539.06,40.72185379,-74.00771779,6661,5637,1024,546.0,-1322.0,-2.421245421245421,3396.0,7131.6
2 Ave & E 125 St,7648.16,40.802554,-73.933509,6656,5553,1103,717.0,109.0,0.15202231520223153,2417.0,5075.7
Pioneer St & Van Brunt St,4169.04,40.679043,-74.011169,6648,5112,1536,685.0,16.0,0.02335766423357664,2292.0,4813.2
Irving Ave & DeKalb Ave,4898.02,40.7027,-73.92095,6636,4798,1838,438.0,211.0,0.4817351598173516,2508.0,5266.8
Bushwick Ave & Linden St,4600.09,40.69146,-73.92146,6620,5190,1430,1005.0,736.0,0.7323383084577114,2844.0,5972.400000000001
Adam Clayton Powell Blvd & W 132 St,7814.01,40.813539,-73.94521,6608,5544,1064,991.0,143.0,0.1442986881937437,2496.0,5241.6
Madison Ave & E 120 St,7667.04,40.80295,-73.942954,6604,5795,809,1206.0,325.0,0.269485903814262,2487.0,5222.7
Myrtle Ave & Marcy Ave,4707.03,40.69539817,-73.94954908,6564,5236,1328,869.0,46.0,0.05293440736478711,2667.0,5600.7
48 St & Broadway,6629.06,40.755763,-73.912715,6529,5707,822,873.0,-563.0,-0.6449026345933563,2702.0,5674.2
Ave D & E 10 St,5575.13,40.72506551015475,-73.97515833377838,6524,5774,750,1275.0,856.0,0.6713725490196079,2845.0,5974.5
President St & Hoyt St,4184.08,40.680057,-73.991753,6514,5672,842,1300.0,819.0,0.63,2532.0,5317.2
61 St & 39 Ave,6307.07,40.7471,-73.9028,6513,5497,1016,689.0,-387.0,-0.5616835994194485,2752.0,5779.2
2 Ave & E 99 St,7386.10,40.786258600000004,-73.94552579,6473,5779,694,1204.0,421.0,0.3496677740863787,2788.0,5854.8
12 Ave & W 125 St,7886.02,40.81829900000001,-73.960405,6470,5075,1395,479.0,-347.0,-0.7244258872651357,2222.0,4666.2
31 St & Hoyt Ave N,7018.01,40.7711528,-73.9170074,6466,5614,852,564.0,-634.0,-1.124113475177305,2962.0,6220.2
